tconst,titleType,startYear,endYear,runYears,runtimeMinutes,genres,secGenres,maxSeason,avgMaxEps,actor,actress,archive_footage,self,writer,averageRating
tt0119189,tvMiniSeries,1997,1997,0,178,Biography,Drama,1,2,8,2,0,0,0,7.1
tt0119800,tvSeries,1997,1998,1,60,Drama,None,2,6,5,4,0,0,1,7.2
tt0119964,tvSeries,1998,1998,0,30,Drama,Sport,1,8,3,3,0,0,4,6.8
tt0119974,tvSeries,1997,1998,1,60,Comedy,None,3,13.33333333,7,3,0,0,0,5.1
tt0120515,tvSeries,1997,1999,2,50,Crime,Drama,2,30,5,5,0,0,0,8.4
tt0120567,tvSeries,1998,1998,0,30,Crime,Drama,1,8,5,5,0,0,0,6.4
tt0120568,tvSeries,1998,1998,0,50,Drama,None,1,10,8,2,0,0,0,6.6
tt0120569,tvSeries,1997,1998,1,43,Action,Adventure,1,22,9,1,0,0,0,5
tt0120573,tvSeries,1998,1999,1,30,Adventure,Comedy,2,13,8,2,0,0,0,7.5
tt0120575,tvSeries,1998,1999,1,30,Action,Adventure,1,43,6,4,0,0,0,7.2
tt0120919,tvSeries,1968,1968,0,30,Talk-Show,None,0,0,0,0,0,9,1,4.6
tt0120927,tvSeries,1963,1963,0,25,None,None,1,13,7,3,0,0,0,9.2
tt0120930,tvSeries,1984,1984,0,60,Comedy,Reality-TV,5,11,2,1,0,7,0,6.6
tt0120932,tvSeries,1986,1986,0,50,Crime,Drama,1,10,6,3,0,0,1,7.5
tt0120933,tvSeries,1997,1997,0,46,Biography,None,0,0,1,0,0,9,0,7.6
tt0120942,tvSeries,1994,1994,0,90,None,None,1,13,7,3,0,0,0,2.4
tt0120945,tvSeries,1993,1993,0,30,Comedy,None,1,22,6,4,0,0,0,6.2
tt0120946,tvSeries,1976,1979,3,30,Action,Adventure,3,13,9,1,0,0,0,7.3
tt0120947,tvSeries,1975,1975,0,50,Comedy,None,2,10.5,7,3,0,0,0,7.5
tt0120948,tvSeries,1966,1966,0,55,Adventure,War,3,7,8,2,0,0,0,7.8
tt0120950,tvSeries,1992,1992,0,45,None,None,1,12,4,6,0,0,0,7.2
tt0120955,tvSeries,1969,1984,15,45,Game-Show,Music,0,0,2,2,0,6,0,7.7
tt0120956,tvSeries,1949,1958,9,60,Drama,None,0,0,8,2,0,0,0,7.4
tt0120958,tvSeries,1976,1990,14,30,Drama,None,10,3.5,7,3,0,0,0,8.6
tt0120961,tvSeries,1989,2001,12,120,Comedy,Game-Show,1,34,0,0,0,9,1,6.3
tt0120964,tvSeries,1974,1993,19,80,Animation,Comedy,1,231,2,0,0,8,0,7.4
tt0120965,tvSeries,1979,1979,0,60,Crime,Mystery,4,6.75,7,3,0,0,0,7.5
tt0120974,tvSeries,1991,2018,27,60,Talk-Show,None,17,18.33333333,4,0,0,5,1,3.7
tt0120975,tvSeries,1970,1972,2,60,Drama,None,3,12.66666667,5,5,0,0,0,6
tt0120976,tvSeries,1993,1993,0,30,None,None,0,0,1,1,0,1,0,6.4
tt0120981,tvSeries,1994,1996,2,30,Drama,None,2,13,4,6,0,0,0,7.8
tt0120986,tvSeries,1991,2022,31,60,Comedy,Drama,22,43.5,0,1,0,9,0,4
tt0120988,tvSeries,1990,1993,3,30,Drama,None,2,13,7,3,0,0,0,7
tt0120990,tvSeries,1992,1992,0,52,Crime,Thriller,1,12,7,3,0,0,0,6.8
tt0120991,tvSeries,1974,1974,0,30,Comedy,Family,1,44,0,0,0,10,0,6.8
tt0120992,tvSeries,1991,2009,18,30,Drama,Talk-Show,16,91.83333333,1,1,0,8,0,3.9
tt0120994,tvSeries,1974,1975,1,52,Comedy,Drama,2,6,4,6,0,0,0,8.3
tt0120998,tvSeries,1988,1990,2,120,Game-Show,None,1,1,0,0,0,4,0,5
tt0120999,tvSeries,1989,1992,3,25,Comedy,Drama,1,52,4,6,0,0,0,6
tt0121003,tvSeries,1988,1988,0,30,Adventure,Family,1,6,8,2,0,0,0,8.2
tt0121008,tvSeries,1995,1995,0,30,Comedy,Music,1,21,5,3,0,0,2,7
tt0121010,tvSeries,1973,1973,0,350,Adventure,None,1,10,8,2,0,0,0,8.4
tt0121012,tvSeries,1992,1995,3,30,Comedy,None,3,16,5,4,0,0,1,6.2
tt0121013,tvSeries,1961,1963,2,30,Comedy,None,3,12,2,6,0,0,2,7.3
tt0121016,tvSeries,1965,1973,8,45,Comedy,Family,3,9,5,1,0,4,0,6.6
tt0121020,tvSeries,1978,1980,2,52,Adventure,Comedy,2,6,5,5,0,0,0,4.8
tt0121022,tvSeries,1992,1992,0,30,Comedy,None,1,8,4,5,0,0,1,8
tt0121027,tvSeries,1965,1991,26,75,Crime,Drama,27,4.736842105,4,5,0,1,0,7.2
tt0121034,tvSeries,1995,1995,0,30,Comedy,None,0,0,3,6,0,1,0,5.3
tt0121037,tvSeries,1991,1994,3,45,Comedy,Drama,3,12.33333333,6,4,0,0,0,6.4
tt0121039,tvSeries,1984,1987,3,30,Game-Show,None,1,20,0,0,0,10,0,6.4
tt0121043,tvSeries,1993,1994,1,26,Adventure,Family,1,9.5,5,4,0,0,1,5.8
tt0121045,tvSeries,1983,1983,0,30,Family,None,0,0,4,1,0,1,1,6.7
tt0121200,tvSeries,1993,1993,0,60,Adventure,Drama,1,11,6,4,0,0,0,8.3
tt0121220,tvSeries,1989,1996,7,24,Action,Adventure,1,102,7,3,0,0,0,8.8
tt0121675,tvSeries,1980,1980,0,29,Documentary,None,1,6,2,0,0,1,0,8
tt0121679,tvSeries,1990,1990,0,45,Comedy,Drama,1,10,6,4,0,0,0,8.1
tt0121788,tvSeries,1978,1980,2,335,Comedy,None,2,5.5,6,4,0,0,0,8.2
tt0121932,tvSeries,1997,1997,0,23,Action,Adventure,1,40,6,2,0,0,2,6.9
tt0121935,tvSeries,1967,1968,1,60,None,None,1,8,6,4,0,0,0,8.7
tt0121936,tvSeries,1995,1998,3,27,Comedy,Drama,2,13,5,5,0,0,0,5
tt0121943,tvSeries,1963,1965,2,30,Adventure,None,2,20.5,8,2,0,0,0,7.7
tt0121944,tvSeries,1996,2000,4,25,Comedy,None,3,10.33333333,5,5,0,0,0,6
tt0121945,tvSeries,1989,1992,3,30,None,None,1,0.5,5,1,0,3,0,8.6
tt0121949,tvSeries,1963,1988,25,30,Documentary,Family,0,0,0,0,0,9,1,8.4
tt0121952,tvSeries,1982,1983,1,30,Comedy,None,1,14,8,2,0,0,0,7.7
tt0121955,tvSeries,1997,2022,25,22,Animation,Comedy,24,13.91666667,4,5,0,0,1,8.7
tt0121956,tvSeries,1997,1998,1,50,Crime,Drama,2,14,5,4,0,0,1,7.2
tt0121967,tvSeries,1990,2002,12,30,Action,Family,1,0.5,0,1,0,9,0,7.4
tt0121982,tvSeries,1958,1958,0,30,Comedy,None,1,1,5,5,0,0,0,8.2
tt0122332,tvSeries,1989,1993,4,30,Comedy,None,4,7,8,2,0,0,0,8.2
tt0122333,tvSeries,1989,1992,3,25,Comedy,None,3,12,6,3,0,0,1,7.1
tt0122335,tvSeries,1997,2002,5,35,Comedy,Drama,11,86,3,1,0,0,6,3.9
tt0122337,tvSeries,1996,1997,1,22,Action,Animation,1,20,6,1,0,0,3,7.5
tt0122339,tvSeries,1995,1999,4,50,Crime,Drama,6,10.33333333,5,4,0,0,1,5.9
tt0122343,tvSeries,1990,1992,2,60,Comedy,Drama,3,6.333333333,7,1,0,0,2,6.9
tt0122345,tvSeries,1996,1997,1,30,Comedy,None,1,6,2,4,0,1,0,7.9
tt0122347,tvSeries,1996,1996,0,45,Drama,None,2,5,7,3,0,0,0,8.2
tt0122351,tvSeries,1997,1999,2,30,Talk-Show,None,0,0,0,0,0,10,0,5.6
tt0122353,tvSeries,1996,2000,4,30,Animation,Comedy,3,8.333333333,3,1,0,0,6,7.9
tt0122354,tvSeries,1993,1993,0,100,Drama,None,2,5,7,3,0,0,0,7.1
tt0122355,tvSeries,1995,1996,1,30,Action,Adventure,1,13,8,2,0,0,0,5.8
tt0122356,tvSeries,1982,1983,1,28,Adventure,Animation,1,39,8,2,0,0,0,8.7
tt0122357,tvSeries,1985,1986,1,30,Comedy,None,2,10.66666667,4,6,0,0,0,6.5
tt0122358,tvSeries,1985,1985,0,45,Adventure,Drama,1,3,8,2,0,0,0,7.2
tt0122361,tvSeries,1955,1958,3,128,Drama,None,0,0,6,4,0,0,0,7
tt0122364,tvSeries,1997,2002,5,25,Drama,None,5,60.83333333,7,3,0,0,0,4.1
tt0122365,tvSeries,1968,1970,2,30,Animation,Comedy,1,17,5,1,0,0,0,7.5
tt0122441,tvSeries,1994,1994,0,90,None,None,1,3,5,5,0,0,0,5.7
tt0122524,tvSeries,1987,1991,4,30,Comedy,Drama,1,2,5,5,0,0,0,7.3
tt0122579,tvSeries,1997,1999,2,374,Drama,None,2,7,5,4,0,0,1,8.1
tt0122626,tvSeries,1991,1991,0,52,Drama,History,1,1,9,1,0,0,0,6.9
tt0122773,tvSeries,1993,1993,0,30,Comedy,Crime,1,9,5,5,0,0,0,7.8
tt0122811,tvSeries,1987,1988,1,22,Action,Adventure,1,25,7,2,0,0,1,7.3
tt0122813,tvSeries,1993,2001,8,30,Animation,Comedy,4,10.4,5,4,0,0,1,7.4
tt0122815,tvSeries,1996,1999,3,30,Animation,Comedy,2,3.5,5,4,0,0,1,6.5
tt0122818,tvSeries,1978,1980,2,650,Drama,History,2,13,7,3,0,0,0,8
tt0122821,tvSeries,1997,1998,1,30,Comedy,None,1,22,3,6,0,0,1,8.2
